"release_group","worldwide","avg_domestic_percent","avg_foreign_percent","rating","vote_count"
"Charlie St. Cloud","48190704.000000000000","64.7000000000000000","35.3000000000000000","6.965","2160.0"
"Jigsaw","102952888.000000000000","37.0000000000000000","63.0000000000000000","6.224","3676.0"
"Memories of Tomorrow","17696020.000000000000","0.80000000000000000000","99.2000000000000000","6.000","16.0"
"Rough Night","47347283.000000000000","46.7000000000000000","53.3000000000000000","5.700","1988.0"
"All of Us Strangers","20226058.000000000000","20.0000000000000000","80.0000000000000000","7.454","723.0"
"Napoleon Dynamite","46118097.000000000000","96.6000000000000000","3.4000000000000000","6.773","1881.0"
"The Wandering Earth II","615023132.00000000","0.80000000000000000000","99.2000000000000000","7.300","577.0"
"Venom","856085151.00000000","24.9000000000000000","75.1000000000000000","6.832","16172.0"
"If I Were You 2","24415116.000000000000","0.00000000000000000000","100.0000000000000000","6.109","233.0"
"What Happens in Vegas","219375562.00000000","36.6000000000000000","63.4000000000000000","6.100","3045.0"
"Secret Superstar","122026260.000000000000","0.00000000000000000000","100.0000000000000000","7.286","168.0"
"Australia","211788739.00000000","23.4000000000000000","76.6000000000000000","6.593","2274.0"
"Middle School: The Worst Years of My Life","23316139.000000000000","85.8000000000000000","14.2000000000000000","6.922","417.0"
"Temptation: Confessions of a Marriage Counselor","53143144.000000000000","97.8000000000000000","2.2000000000000000","6.600","173.0"
"Narc","12633747.000000000000","82.8000000000000000","17.2000000000000000","6.721","514.0"
"Street Dancer 3D","10339127.000000000000","0.00000000000000000000","100.0000000000000000","6.600","37.0"
"Kill Zone 2","93638358.000000000000","0.00000000000000000000","100.0000000000000000","6.900","246.0"
"Keys to the Heart","25375866.000000000000","0.30000000000000000000","99.7000000000000000","7.900","35.0"
"The Last Exorcism Part II","25051865.000000000000","60.6000000000000000","39.4000000000000000","4.634","533.0"
"Finding Dory","1028570889.00000000","47.3000000000000000","52.7000000000000000","7.040","12043.0"
"Thermae Romae","74285251.000000000000","0.00000000000000000000","100.0000000000000000","6.400","108.0"
"RocknRolla","25742207.000000000000","22.1000000000000000","77.8000000000000000","6.959","2961.0"
"Eyyvah Eyvah 2","24792348.000000000000","0.00000000000000000000","100.0000000000000000","5.800","80.0"
"Koi... Mil Gaya","12168232.000000000000","5.5000000000000000","94.5000000000000000","6.825","211.0"
"Little Miss Sunshine","101059401.000000000000","59.3000000000000000","40.7000000000000000","7.691","7115.0"
"Saw VI","68234154.000000000000","40.6000000000000000","59.4000000000000000","6.300","3225.0"
"The Post","179769457.000000000000","45.6000000000000000","54.4000000000000000","7.008","4576.0"
"Laid-Back Camp Movie","7317913.000000000000","0.00000000000000000000","100.0000000000000000","7.600","55.0"
"I Heart Huckabees","20072172.000000000000","63.7000000000000000","36.3000000000000000","6.264","642.0"
"The Secret Life of Pets","875697467.00000000","42.1000000000000000","57.9000000000000000","6.286","8054.0"
"Serial Teachers 2","25364150.000000000000","0.00000000000000000000","100.0000000000000000","5.300","914.0"
"Finding Neverland","116650613.000000000000","44.3000000000000000","55.7000000000000000","7.323","3539.0"
"O","19260537.000000000000","83.2000000000000000","16.8000000000000000","5.891","265.0"
"The Floating Castle","31967471.000000000000","0.00000000000000000000","100.0000000000000000","7.200","26.0"
"Even If This Love Disappears from the World Tonight","16470005.000000000000","0.00000000000000000000","100.0000000000000000","6.409","22.0"
"Collateral Beauty","88616021.000000000000","35.0000000000000000","65.0000000000000000","7.223","5366.0"
"Mobile Suit Gundam: Hathaway","18731309.000000000000","0.00000000000000000000","100.0000000000000000","7.333","120.0"
"Before Sunset","15758027.000000000000","36.9000000000000000","63.0000000000000000","7.813","3387.0"
"John Wick: Chapter 3 - Parabellum","327777335.00000000","52.2000000000000000","47.8000000000000000","7.446","10663.0"
"Eye in the Sky","35259653.000000000000","53.0000000000000000","47.0000000000000000","7.019","1568.0"
"Bad News Bears","34252847.000000000000","96.0000000000000000","4.0000000000000000","5.900","257.0"
"Harold and the Purple Crayon","32227291.000000000000","54.7000000000000000","45.3000000000000000","6.900","228.0"
"The Pirates","64858224.000000000000","0.60000000000000000000","99.4000000000000000","7.000","213.0"
"The Black Dahlia","49332692.000000000000","45.7000000000000000","54.3000000000000000","5.624","1101.0"
"Stealing Harvard","14277032.000000000000","98.3000000000000000","1.70000000000000000000","4.800","134.0"
"Monster Trucks","64493915.000000000000","51.7000000000000000","48.3000000000000000","6.103","853.0"
"Muroi Shinji: Yaburezaru Mono","12121760.000000000000","0.00000000000000000000","100.0000000000000000","0.000","0.0"
"The Handmaiden","37692886.000000000000","5.3000000000000000","94.7000000000000000","8.214","3767.0"
"God's Army","2637726.000000000000","100.0000000000000000","0.00000000000000000000","6.000","6.0"
"The Wolf and the Lion","19510578.000000000000","10.6000000000000000","89.4000000000000000","7.451","398.0"
"Pokémon: Jirachi - Wish Maker","33393751.000000000000","0.00000000000000000000","100.0000000000000000","6.500","260.0"
"Radhe Shyam","15954804.000000000000","11.7000000000000000","88.3000000000000000","5.000","28.0"
"The Kid Who Would Be King","32140970.000000000000","52.2000000000000000","47.8000000000000000","6.200","749.0"
"Tiger Zinda Hai","87320000.000000000000","6.4000000000000000","93.6000000000000000","6.088","147.0"
"San Andreas","474590832.00000000","32.7000000000000000","67.3000000000000000","6.244","8543.0"
"Mirrors","78094714.000000000000","39.3000000000000000","60.7000000000000000","6.300","1839.0"
"Little Black Book","22035509.000000000000","93.9000000000000000","6.1000000000000000","5.344","343.0"
"Spy Kids 2: Island of Lost Dreams","119723358.000000000000","71.7000000000000000","28.3000000000000000","5.628","2182.0"
"Parental Guidance","119772232.000000000000","64.5000000000000000","35.5000000000000000","5.959","455.0"
"Il cosmo sul comò","19494191.000000000000","0.00000000000000000000","100.0000000000000000","5.182","851.0"
"Clerks II","26984975.000000000000","89.5000000000000000","10.5000000000000000","6.895","1336.0"
"Bangkok Dangerous","42487390.000000000000","36.0000000000000000","64.0000000000000000","5.189","1001.0"
"Helios","37938005.000000000000","0.00000000000000000000","100.0000000000000000","5.200","53.0"
"Hoodwinked!","110013167.000000000000","46.7000000000000000","53.3000000000000000","6.224","1746.0"
"Colombiana","63458440.000000000000","57.8000000000000000","42.2000000000000000","6.624","2584.0"
"Heist","28510652.000000000000","82.5000000000000000","17.5000000000000000","6.309","541.0"
"Where the Money Is","7243669.000000000000","78.2000000000000000","21.8000000000000000","6.000","73.0"
"The Namesake","20354321.000000000000","66.7000000000000000","33.3000000000000000","6.751","167.0"
"Bottoms","12976079.000000000000","92.8000000000000000","7.2000000000000000","6.700","617.0"
"Till","11498884.000000000000","78.3000000000000000","21.7000000000000000","7.500","276.0"
"Paddington 2","227291591.00000000","18.0000000000000000","82.0000000000000000","7.460","2372.0"
"Hotel Mumbai","21314816.000000000000","45.3000000000000000","54.7000000000000000","7.551","1565.0"
"Lucky Numbers","10890222.000000000000","92.2000000000000000","7.8000000000000000","5.100","179.0"
"Natale a Rio","36702844.000000000000","0.00000000000000000000","100.0000000000000000","5.085","451.0"
"Doraemon the Movie: Nobita's New Great Adventure into the Underworld","32787846.000000000000","0.00000000000000000000","100.0000000000000000","7.200","78.0"
"Brown Sugar","28316451.000000000000","96.6000000000000000","3.4000000000000000","6.700","115.0"
"Cirque du Soleil: Journey of Man","27538359.000000000000","56.7000000000000000","43.3000000000000000","7.000","27.0"
"Evil Dead Rise","147033054.000000000000","45.7000000000000000","54.3000000000000000","6.900","3123.0"
"Unbroken","161459297.000000000000","71.6000000000000000","28.4000000000000000","7.400","4107.0"
"The Perfect Score","10898337.000000000000","95.3000000000000000","4.7000000000000000","5.800","461.0"
"Sleep","11063144.000000000000","0.30000000000000000000","99.7000000000000000","6.700","153.0"
"Wrong Turn","28650575.000000000000","53.8000000000000000","46.2000000000000000","6.400","2701.0"
"The Ring","249348933.00000000","51.8000000000000000","48.2000000000000000","6.675","6169.0"
"Doraemon: Nobita no Uchû Eiyûki","34811747.000000000000","0.00000000000000000000","100.0000000000000000","6.338","77.0"
"Call Me by Your Name","42142738.000000000000","42.9000000000000000","57.1000000000000000","8.126","12101.0"
"Killers of the Flower Moon","158764012.000000000000","42.8000000000000000","57.2000000000000000","7.443","3342.0"
"The Hobbit: The Battle of the Five Armies","956019788.00000000","26.7000000000000000","73.3000000000000000","7.325","14311.0"
"Wish","254997360.00000000","25.1000000000000000","74.9000000000000000","6.331","1494.0"
"Liar Game: The Final Stage","24658706.000000000000","0.00000000000000000000","100.0000000000000000","7.600","41.0"
"Perfect Strangers","31254929.000000000000","0.00000000000000000000","100.0000000000000000","7.867","4375.0"
"Underworld","95708457.000000000000","54.3000000000000000","45.7000000000000000","6.831","6114.0"
"Coming Home","47587984.000000000000","0.80000000000000000000","99.2000000000000000","7.270","187.0"
"No Manches Frida","23540937.000000000000","49.0000000000000000","51.0000000000000000","7.683","882.0"
"Layer Cake","11850214.000000000000","19.7000000000000000","80.3000000000000000","6.922","2096.0"
"Teenage Mutant Ninja Turtles","485004754.00000000","39.4000000000000000","60.6000000000000000","5.919","6780.0"
"Dangal","303726694.00000000","4.1000000000000000","95.9000000000000000","7.900","985.0"
"Brüno","138805831.000000000000","43.3000000000000000","56.7000000000000000","5.628","1708.0"
"Inkheart","62803180.000000000000","27.6000000000000000","72.4000000000000000","6.289","2102.0"
"The Sea Inside","43685449.000000000000","4.8000000000000000","95.2000000000000000","7.571","912.0"
"The After-Dinner Mysteries","32160741.000000000000","0.00000000000000000000","100.0000000000000000","5.500","10.0"
"Alice in Wonderland","1025467110.00000000","32.6000000000000000","67.4000000000000000","6.640","13979.0"
"F3: Fun and Frustration","9849193.000000000000","12.1000000000000000","87.9000000000000000","4.700","14.0"
"Joe Dirt","30987695.000000000000","87.4000000000000000","12.6000000000000000","5.600","718.0"
"The Matrix Revolutions","427343298.00000000","32.6000000000000000","67.4000000000000000","6.730","9924.0"
"Nope","171235592.000000000000","72.0000000000000000","28.0000000000000000","6.848","4145.0"
"The Da Vinci Code","760006945.00000000","28.6000000000000000","71.4000000000000000","6.727","9306.0"
"Waitress","22240529.000000000000","85.8000000000000000","14.2000000000000000","6.700","519.0"
"The Battleship Island","46183383.000000000000","2.4000000000000000","97.6000000000000000","7.143","259.0"
"Me, Myself & Irene","149270999.000000000000","60.7000000000000000","39.3000000000000000","6.597","3857.0"
"Goodbye Mr. Loser","228122928.00000000","0.60000000000000000000","99.4000000000000000","6.900","118.0"
"The Brothers Grimm","105316267.000000000000","36.0000000000000000","64.0000000000000000","5.841","2736.0"
"40 Days and 40 Nights","95146283.000000000000","39.9000000000000000","60.1000000000000000","5.500","1104.0"
"Article 370","13222021.000000000000","8.2000000000000000","91.8000000000000000","6.583","18.0"
"Negotiator: Mashita Masayoshi","36733286.000000000000","0.00000000000000000000","100.0000000000000000","6.000","2.0"
"Zoolander 2","56722693.000000000000","50.9000000000000000","49.1000000000000000","4.923","2226.0"
"The Woman in Black 2: Angel of Death","48854305.000000000000","54.2000000000000000","45.8000000000000000","5.258","1011.0"
"Christmas with the Kranks","96572480.000000000000","76.4000000000000000","23.6000000000000000","6.146","1190.0"
"Bad Santa","76488889.000000000000","78.5000000000000000","21.5000000000000000","6.540","2136.0"
"The Devil's Rejects","20901859.000000000000","81.5000000000000000","18.5000000000000000","6.700","1416.0"
"Let's Get Married","45972724.000000000000","1.00000000000000000000","99.0000000000000000","5.500","10.0"
"Harry Potter and the Sorcerer's Stone","974755371.00000000","32.6000000000000000","67.4000000000000000","7.907","27607.0"
"Dr. Dolittle 2","176104344.000000000000","64.1000000000000000","35.9000000000000000","5.309","1667.0"
"Natale in crociera","37350000.000000000000","0.00000000000000000000","100.0000000000000000","4.949","408.0"
"Quills","17989227.000000000000","39.3000000000000000","60.7000000000000000","7.136","645.0"
"ParaNorman","107139399.000000000000","52.3000000000000000","47.7000000000000000","7.000","2531.0"
"American Reunion","234989584.00000000","24.3000000000000000","75.7000000000000000","6.298","4412.0"
"My Baby's Daddy","18490423.000000000000","95.6000000000000000","4.4000000000000000","4.667","54.0"
"You Got Served","50576805.000000000000","79.8000000000000000","20.2000000000000000","6.400","426.0"
"Samba","39178695.000000000000","0.40000000000000000000","99.6000000000000000","6.339","934.0"
"Housefull 2","24922847.000000000000","7.2000000000000000","92.8000000000000000","5.500","110.0"
"The Intouchables","426588510.00000000","2.4000000000000000","97.6000000000000000","8.275","17284.0"
"Aliens in the Attic","57881056.000000000000","43.5000000000000000","56.5000000000000000","5.689","986.0"
"In Bruges","33394440.000000000000","23.4000000000000000","76.6000000000000000","7.500","5151.0"
"The First Omen","53845880.000000000000","37.3000000000000000","62.7000000000000000","6.900","951.0"
"Allied","119520023.000000000000","33.5000000000000000","66.5000000000000000","6.791","4511.0"
"Joker","1078751311.00000000","31.1000000000000000","68.9000000000000000","8.144","25889.0"
"Driven","54744738.000000000000","59.8000000000000000","40.2000000000000000","5.107","721.0"
"The Wind that Shakes the Barley","22899908.000000000000","8.0000000000000000","92.0000000000000000","7.400","805.0"
"Hi, Mom","822009764.00000000","0.00000000000000000000","100.0000000000000000","7.100","146.0"
"Line Walker","88228755.000000000000","0.00000000000000000000","100.0000000000000000","6.500","66.0"
"Demon Slayer: Kimetsu No Yaiba - To the Swordsmith Village","56319794.000000000000","18.0000000000000000","82.0000000000000000","7.363","357.0"
"Jane Eyre","34710627.000000000000","32.4000000000000000","67.6000000000000000","7.227","1456.0"
"Dream House","39984400.000000000000","53.3000000000000000","46.7000000000000000","6.179","1347.0"
"Potiche","32309881.000000000000","5.0000000000000000","95.0000000000000000","6.100","354.0"
"Unfair: The Answer","29166054.000000000000","0.00000000000000000000","100.0000000000000000","6.300","9.0"
"The Sum of All Fears","193921372.000000000000","61.3000000000000000","38.7000000000000000","6.349","1724.0"
"Goosebumps 2: Haunted Halloween","93320380.000000000000","50.0000000000000000","50.0000000000000000","6.114","1521.0"
"Three Heroes on Distant Shores","33674759.000000000000","0.00000000000000000000","100.0000000000000000","5.700","56.0"
"Vera Drake","13267869.000000000000","28.5000000000000000","71.5000000000000000","7.179","358.0"
"April Bride","32112343.000000000000","0.00000000000000000000","100.0000000000000000","6.800","4.0"
"Extremely Loud & Incredibly Close","55247881.000000000000","57.6000000000000000","42.4000000000000000","7.000","1989.0"
"Drumline","57588485.000000000000","97.9000000000000000","2.1000000000000000","6.865","510.0"
"Reign Over Me","22242388.000000000000","88.4000000000000000","11.6000000000000000","7.209","1062.0"
"The Wave","32350637.000000000000","0.00000000000000000000","100.0000000000000000","7.490","3326.0"
"Year One","62357900.000000000000","69.5000000000000000","30.5000000000000000","4.957","1848.0"
"Moana 2","896608683.00000000","44.6000000000000000","55.4000000000000000","6.955","685.0"
"The Courier","26001227.000000000000","25.4000000000000000","74.6000000000000000","7.059","1134.0"
"A Werewolf Boy","46282588.000000000000","0.70000000000000000000","99.3000000000000000","7.700","260.0"
"Juwanna Mann","13802599.000000000000","99.0000000000000000","1.00000000000000000000","5.200","91.0"
"Planet 51","105647102.000000000000","39.9000000000000000","60.1000000000000000","5.857","2026.0"
"Eiffel","13573923.000000000000","3.3000000000000000","96.7000000000000000","6.262","659.0"
"M3GAN","180089109.000000000000","52.8000000000000000","47.2000000000000000","7.061","4063.0"
"Mia and the White Lion","35487190.000000000000","1.10000000000000000000","98.9000000000000000","7.295","858.0"
"The Outlaws","52946454.000000000000","0.00000000000000000000","100.0000000000000000","7.700","429.0"
"How I Became a Gangster","5975729.000000000000","0.00000000000000000000","100.0000000000000000","7.000","102.0"
"The Equalizer","192330738.000000000000","52.8000000000000000","47.2000000000000000","7.300","9079.0"
"The Jungle Book 2","135703599.000000000000","35.3000000000000000","64.7000000000000000","5.900","1131.0"
"The Losers","29397654.000000000000","80.2000000000000000","19.8000000000000000","6.268","1808.0"
"Unfaithful","119137784.000000000000","44.3000000000000000","55.7000000000000000","6.668","1539.0"
"Rocketman","195320400.000000000000","49.3000000000000000","50.7000000000000000","7.325","4648.0"
"Lisa Frankenstein","9927714.000000000000","98.5000000000000000","1.50000000000000000000","6.300","375.0"
"Jung Kook: I Am Still","10763217.000000000000","23.9000000000000000","76.1000000000000000","8.100","6.0"
"Poor Things","117625455.000000000000","29.4000000000000000","70.6000000000000000","7.700","4281.0"
"Black Panther","1346913161.00000000","52.0000000000000000","48.0000000000000000","7.380","22231.0"
"Beetlejuice Beetlejuice","451100435.00000000","65.2000000000000000","34.8000000000000000","7.100","2100.0"
"Nerve","85251425.000000000000","45.3000000000000000","54.7000000000000000","7.020","6773.0"
"The Monkey King 2","193678298.000000000000","0.40000000000000000000","99.6000000000000000","5.938","97.0"
"Home Again","37270721.000000000000","72.5000000000000000","27.5000000000000000","6.110","1190.0"
"After Death","11830860.000000000000","97.0000000000000000","3.0000000000000000","7.100","48.0"
"Penguins of Madagascar","373515621.00000000","22.4000000000000000","77.6000000000000000","6.500","4162.0"
"Alpha","97254328.000000000000","36.9000000000000000","63.1000000000000000","6.500","2544.0"
"New in Town","29010817.000000000000","57.7000000000000000","42.3000000000000000","5.800","481.0"
"Child's Play","44907074.000000000000","65.0000000000000000","35.0000000000000000","6.000","1895.0"
"Scream 3","161834276.000000000000","55.1000000000000000","44.9000000000000000","5.985","3610.0"
"Barbie","1446938421.00000000","44.0000000000000000","56.0000000000000000","6.997","9310.0"
"Blue Beetle","130788072.000000000000","55.4000000000000000","44.6000000000000000","6.736","2639.0"
"Chantal in Fairyland","29663607.000000000000","0.00000000000000000000","100.0000000000000000","5.700","34.0"
"Kaiji: The Ultimate Gambler","24709016.000000000000","0.00000000000000000000","100.0000000000000000","6.813","72.0"
"Les Misérables","442299309.00000000","33.6000000000000000","66.4000000000000000","7.300","5281.0"
"House of Wax","68766121.000000000000","46.6000000000000000","53.4000000000000000","6.000","3017.0"
"Employee of the Month","38528984.000000000000","73.8000000000000000","26.2000000000000000","5.590","628.0"
"House of Flying Daggers","92863945.000000000000","11.9000000000000000","88.1000000000000000","7.289","1626.0"
"The Ant Bully","55181129.000000000000","51.0000000000000000","49.0000000000000000","5.734","1367.0"
"The Golden Bowl","5753678.000000000000","53.0000000000000000","47.0000000000000000","6.000","60.0"
"Honey","62228395.000000000000","48.7000000000000000","51.3000000000000000","6.330","1167.0"
"The Three Musketeers - Part I: D'Artagnan","32407471.000000000000","0.00000000000000000000","100.0000000000000000","6.969","1211.0"
"Spy Game","143049560.000000000000","43.6000000000000000","56.4000000000000000","6.908","2088.0"
"The Fall Guy","181073291.000000000000","51.3000000000000000","48.7000000000000000","7.100","2524.0"
"Justin Bieber: Never Say Never","99036827.000000000000","73.7000000000000000","26.3000000000000000","5.200","407.0"
"Pokémon the Movie: I Choose You!","37552144.000000000000","6.4000000000000000","93.6000000000000000","7.100","625.0"
"Don't Go Breaking My Heart 2","33801759.000000000000","0.00000000000000000000","100.0000000000000000","5.600","23.0"
"The Love Guru","40877556.000000000000","78.9000000000000000","21.1000000000000000","4.115","707.0"
"Barbarian","45352337.000000000000","90.1000000000000000","9.9000000000000000","6.800","2520.0"
"Creed III","276148615.00000000","56.6000000000000000","43.4000000000000000","7.118","2534.0"
"Furious 7","1515047671.00000000","23.3000000000000000","76.7000000000000000","7.232","10633.0"
"Igor","30893885.000000000000","63.2000000000000000","36.8000000000000000","5.926","558.0"
"Guess Who","103121466.000000000000","66.8000000000000000","33.2000000000000000","5.984","905.0"
"Confidence","23014206.000000000000","53.2000000000000000","46.8000000000000000","6.252","439.0"
"Cruella","233503234.00000000","36.9000000000000000","63.1000000000000000","8.000","9346.0"
"Biutiful","25147786.000000000000","20.3000000000000000","79.7000000000000000","7.300","1098.0"
"Kinsey","17050017.000000000000","60.1000000000000000","39.9000000000000000","6.600","464.0"
"The Girl in the Spider's Web","35164920.000000000000","42.2000000000000000","57.8000000000000000","6.147","1355.0"
"The Adventures of Tintin","373993951.00000000","20.7000000000000000","79.3000000000000000","6.898","5377.0"
"The 15:17 to Paris","57176286.000000000000","63.4000000000000000","36.6000000000000000","5.400","1589.0"
"Extraordinary Mission","22757764.000000000000","0.20000000000000000000","99.8000000000000000","6.500","43.0"
"The Hitcher","25399945.000000000000","64.9000000000000000","35.1000000000000000","6.969","919.0"
"Jonah: A VeggieTales Movie","25615231.000000000000","99.9000000000000000","0.10000000000000000000","6.200","100.0"
"The Intruder","36599361.000000000000","96.8000000000000000","3.2000000000000000","6.000","571.0"
"Daybreakers","51416464.000000000000","58.5000000000000000","41.5000000000000000","6.300","1948.0"
"Malena","14493284.000000000000","23.8000000000000000","76.2000000000000000","7.423","2249.0"
"Lakeview Terrace","44655002.000000000000","87.9000000000000000","12.1000000000000000","6.000","1037.0"
"Lissi und der wilde Kaiser","29733764.000000000000","0.00000000000000000000","100.0000000000000000","5.857","182.0"
"A Quiet Place","340939361.00000000","55.1000000000000000","44.9000000000000000","7.403","14224.0"
"Detective Conan: Crimson Love Letter","63144805.000000000000","0.00000000000000000000","100.0000000000000000","6.500","99.0"
"The Way of the Gun","13069740.000000000000","46.3000000000000000","53.7000000000000000","6.329","431.0"
"Maleficent","758410378.00000000","31.8000000000000000","68.2000000000000000","7.100","13106.0"
"Battle Los Angeles","211819354.00000000","39.4000000000000000","60.6000000000000000","5.799","3435.0"
"A Shaun the Sheep Movie: Farmageddon","43100248.000000000000","0.00000000000000000000","100.0000000000000000","6.900","522.0"
"A Madea Christmas","53396635.000000000000","98.4000000000000000","1.60000000000000000000","6.435","139.0"
"Land of Legends","10357479.000000000000","0.00000000000000000000","100.0000000000000000","7.400","27.0"
"Man of the House","21577624.000000000000","91.3000000000000000","8.7000000000000000","5.749","464.0"
"Teen Titans GO! To the Movies","52390236.000000000000","56.9000000000000000","43.1000000000000000","7.195","1110.0"
"The Tower","36512327.000000000000","0.00000000000000000000","100.0000000000000000","7.005","283.0"
"Cloudy with a Chance of Meatballs","243006126.00000000","51.4000000000000000","48.6000000000000000","6.632","5960.0"
"No Hard Feelings","87256407.000000000000","57.8000000000000000","42.2000000000000000","6.770","3059.0"
"Memento","39723096.000000000000","64.3000000000000000","35.7000000000000000","8.180","14917.0"
"Pawn","14193957.000000000000","0.00000000000000000000","100.0000000000000000","8.276","58.0"
"The Big Short","133440870.000000000000","52.7000000000000000","47.3000000000000000","7.354","9009.0"
"Aladdin","1050693953.00000000","33.8000000000000000","66.2000000000000000","7.098","10058.0"
"The Mule","174804407.000000000000","59.4000000000000000","40.6000000000000000","6.853","4947.0"
"Scabbard Samurai","20251745.000000000000","0.00000000000000000000","100.0000000000000000","7.100","33.0"
"Tooth Fairy","112462508.000000000000","53.4000000000000000","46.6000000000000000","5.468","1971.0"
"Beautiful","3169930.000000000000","99.6000000000000000","0.40000000000000000000","5.720","42.0"
"28 Days Later","82719885.000000000000","54.5000000000000000","45.5000000000000000","7.226","6779.0"
"Kamen Rider OOO Wonderful: The Shogun and the 21 Core Medals","22313925.000000000000","0.00000000000000000000","100.0000000000000000","5.700","11.0"
"Naruto the Movie: Ninja Clash in the Land of Snow","11141307.000000000000","0.00000000000000000000","100.0000000000000000","7.200","548.0"
"Dhoom 2","32396427.000000000000","8.2000000000000000","91.8000000000000000","6.500","242.0"
"Chinese Zodiac","170525083.000000000000","0.00000000000000000000","100.0000000000000000","6.200","807.0"
"Passengers","303144152.00000000","33.0000000000000000","67.0000000000000000","6.952","13275.0"
"Insidious: Chapter 3","112983889.000000000000","46.2000000000000000","53.8000000000000000","6.275","3349.0"
"Pretty Cure All Stars F","8557763.000000000000","0.00000000000000000000","100.0000000000000000","8.600","5.0"
"Puss in Boots","554987477.00000000","26.9000000000000000","73.1000000000000000","6.569","4067.0"
"Raising Helen","49718611.000000000000","75.4000000000000000","24.6000000000000000","6.138","654.0"
"The Devil's Backbone","6459020.000000000000","11.7000000000000000","88.3000000000000000","7.286","1220.0"
"Spider-Man: Into the Spider-Verse","375582637.00000000","50.7000000000000000","49.3000000000000000","8.399","15735.0"
"Yamato","39287114.000000000000","0.00000000000000000000","100.0000000000000000","5.400","35.0"
"The Wedding Planner","94728529.000000000000","63.8000000000000000","36.2000000000000000","5.925","1685.0"
"Le Grand Chef","20794760.000000000000","0.00000000000000000000","100.0000000000000000","5.833","18.0"
"Supercondriaque","53425036.000000000000","0.00000000000000000000","100.0000000000000000","5.498","1065.0"
"The Mechanic","76130093.000000000000","38.3000000000000000","61.7000000000000000","6.523","3247.0"
"The Wolverine","414828246.00000000","32.0000000000000000","68.0000000000000000","6.400","9620.0"
"Pay It Forward","55707411.000000000000","60.2000000000000000","39.8000000000000000","7.300","1810.0"
"Attack on Titan Part 1","30810658.000000000000","1.50000000000000000000","98.5000000000000000","6.100","747.0"
"Cold Creek Manor","29119434.000000000000","73.4000000000000000","26.6000000000000000","5.400","488.0"
"Stealth","79268322.000000000000","40.5000000000000000","59.5000000000000000","5.400","1047.0"
"Godzilla: King of the Monsters","387300138.00000000","28.5000000000000000","71.5000000000000000","6.700","6184.0"
"A Turtle's Tale: Sammy's Adventures","70627617.000000000000","0.00000000000000000000","100.0000000000000000","6.000","636.0"
"Bread and Tulips","9733455.000000000000","54.6000000000000000","45.2000000000000000","7.150","283.0"
"LOL (Laughing Out Loud)","32764784.000000000000","0.00000000000000000000","100.0000000000000000","5.200","28.0"
"Without a Paddle","73029190.000000000000","79.7000000000000000","20.3000000000000000","5.600","641.0"
"Autumn and the Black Jaguar","21473459.000000000000","0.00000000000000000000","100.0000000000000000","6.600","101.0"
"T2 Trainspotting","41681746.000000000000","5.8000000000000000","94.2000000000000000","6.945","3117.0"
"The Place Beyond the Pines","47052899.000000000000","45.5000000000000000","54.5000000000000000","7.000","4819.0"
"Ivan Tsarevich & the Grey Wolf","26420475.000000000000","0.00000000000000000000","100.0000000000000000","6.100","58.0"
"Black Lightning","20984902.000000000000","0.00000000000000000000","100.0000000000000000","6.300","200.0"
"Phantom Thread","47756590.000000000000","44.4000000000000000","55.6000000000000000","7.319","3475.0"
"Spanish Affair 2","40591862.000000000000","0.00000000000000000000","100.0000000000000000","5.486","407.0"
"Behind Enemy Lines","91753202.000000000000","64.1000000000000000","35.9000000000000000","6.396","1492.0"
"No Reservations","92601050.000000000000","46.6000000000000000","53.4000000000000000","6.661","1347.0"
"The Princess Diaries","165335153.000000000000","65.5000000000000000","34.5000000000000000","6.957","4932.0"
"Halloween","80460948.000000000000","72.4000000000000000","27.6000000000000000","6.200","2356.0"
"Moneyball","110206216.000000000000","68.6000000000000000","31.4000000000000000","7.300","5143.0"
"X-Men: Dark Phoenix","252442974.00000000","26.1000000000000000","73.9000000000000000","5.980","6539.0"
"Triangle of Sadness","26214659.000000000000","17.6000000000000000","82.4000000000000000","7.080","2222.0"
"Chinese Doctors","197143218.000000000000","0.00000000000000000000","100.0000000000000000","5.600","16.0"
"Curious George","69865924.000000000000","83.5000000000000000","16.5000000000000000","6.426","502.0"
"The Time Machine","123729176.000000000000","45.9000000000000000","54.1000000000000000","6.256","2262.0"
"Book Club: The Next Chapter","29014500.000000000000","60.6000000000000000","39.4000000000000000","6.295","171.0"
"Operation Fortune: Ruse de Guerre","48983306.000000000000","13.3000000000000000","86.7000000000000000","6.504","1534.0"
"Bill & Ted Face the Music","6274027.000000000000","54.8000000000000000","45.2000000000000000","5.930","942.0"
"Sarkaru Vaari Paata","14199018.000000000000","0.00000000000000000000","100.0000000000000000","5.600","21.0"
"The Fate of the Furious","1236005118.00000000","18.3000000000000000","81.7000000000000000","6.869","10282.0"
"The Ringer","40442443.000000000000","87.6000000000000000","12.4000000000000000","5.651","324.0"
"The Room Next Door","8353954.000000000000","2.7000000000000000","97.3000000000000000","7.200","138.0"
"Knowing","183658498.000000000000","43.5000000000000000","56.5000000000000000","6.300","196.0"
"Bridget Jones's Diary","281929795.00000000","25.4000000000000000","74.6000000000000000","6.747","5034.0"
